"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"30","@Apple to buy @Shazam for $400M adding to their #music range of @beatsbydre, @Beats1 Radio, @iTunes and‚Ä¶ https://t.co/RkbzJU39Aq",FALSE,1,"Apple",2017-12-11 22:57:38,TRUE,NA,"940354918417911809","380749300","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bmab_uk",1,FALSE,FALSE,NA,NA
"31","Want to #win a one the first Apple #HomePod? @Gleamapp is giving one away to a lucky winner. Go enter Ì†ΩÌ±â https://t.co/VUj3ET1Jv8",FALSE,0,NA,2017-12-11 22:53:34,FALSE,NA,"940353896983052289",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","papasmallor",0,FALSE,FALSE,NA,NA
"32","Will the Apple HomePod support ‚ÄúHey, Siri‚Äù for multiple voices/accounts? So if I want to send a text or my wife does it know the difference?",FALSE,0,NA,2017-12-11 22:52:35,FALSE,NA,"940353648940417024",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","tpgraham",0,FALSE,FALSE,NA,NA
"33","Apple in 2018: Five questions we need to ask https://t.co/0lyUHmncff via @CNET",FALSE,0,NA,2017-12-11 22:52:16,FALSE,NA,"940353567520681984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","graftan",0,FALSE,FALSE,NA,NA
"34","We have 5 questions for Apple about 2018 https://t.co/NcO4OZZ4A5 https://t.co/sf3OOTUCM6",FALSE,0,NA,2017-12-11 22:39:41,FALSE,NA,"940350402691608578",NA,"<a href=""http://junkeez.io"" rel=""nofollow"">Junkeez Web</a>","junkeezVR",0,FALSE,FALSE,NA,NA
"35","CNETNews: We have 5 questions for Apple about 2018 https://t.co/JCVHbXP12h https://t.co/O3rifiKXRU",FALSE,0,NA,2017-12-11 22:36:14,FALSE,NA,"940349534835806208",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","EBertolaccini",0,FALSE,FALSE,NA,NA
"36","RT @CNETNews: We have 5 questions for Apple about 2018 https://t.co/8M8KQ5h2Op https://t.co/FBOjjkUMhK",FALSE,0,NA,2017-12-11 22:36:03,FALSE,NA,"940349488945876993",NA,"<a href=""https://gixtools.net"" rel=""nofollow"">GIXtools feed reader</a>","gixtools",3,TRUE,FALSE,NA,NA
"37","We have 5 questions for Apple about 2018 https://t.co/8M8KQ5h2Op https://t.co/FBOjjkUMhK",FALSE,7,NA,2017-12-11 22:36:02,FALSE,NA,"940349482553823232",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","CNETNews",3,FALSE,FALSE,NA,NA
"38","Apple's acquisition of Shazam... additional features on HomePod? #speculation #homepod #apple #shazam",FALSE,0,NA,2017-12-11 22:31:21,FALSE,NA,"940348306378563584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sokokyu",0,FALSE,FALSE,NA,NA
"39","RT @asymco: I‚Äôm going to be a contrarian and say Shazam is about music and so is the HomePod and so is Beats. Music is very, very important.",FALSE,0,NA,2017-12-11 22:29:07,FALSE,NA,"940347743028920321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","apple_observer",26,TRUE,FALSE,NA,NA
